ID,Job,Jobs_Group,Profile,Remote,Company,Location,City,State,Salary,Frecuency_Salary,Low_Salary,High_Salary,Mean_Salary,Skills
job_4cb4eb49ae8b8ab0,Business Intelligence & Reporting Manager,Business Intelligence,Lead,Remote,USO,"Arlington, VA 22201 (Colonial Village area)",Arlington,VA,,,,,,"['R', 'Bachelor', 'Excel', 'Python']"
job_5513f400df7e73b6,Business Systems Analyst,Business Analyst,,,Idril Services,"Alpharetta, GA 30005",Alpharetta,GA,,,,,,"['Master', 'Bachelor']"
job_f7cc80f658467906,Business Process & Operations Analyst,Business Analyst,,Hybrid,University of Miami,"Miami, FL",Miami,FL,,,,,,"['Bachelor', 'Office']"
job_08145536c97c4ca1,HVAC Business Support Analyst,Business Analyst,,Remote,Trane Technologies,"Fishers, IN 46038",Fishers,IN,"$92,200 - $144,000 por año",año,92200.0,144000.0,118100.0,"['Bachelor', 'Tableau', 'Oracle', 'Salesforce', 'Excel']"
job_4e43ee3a473fd60e,Business Support Analyst,Business Analyst,,,Raymond James Financial,Virginia,,VA,,,,,,[]
job_cb023ad209d8b764,Operations Analyst,Data Analyst,,,Apexon,"Salt Lake City, UT",Salt Lake City,UT,,,,,,['Office']
job_d388f55f04f411ea,Manager Business Data Analysis,Data Analyst,Lead,,Discover Financial Services,"Riverwoods, IL 60015",Riverwoods,IL,,,,,,"['Master', 'R', 'Bachelor']"
job_ae1190bfa157cee8,Cloud Operations FinOps Analyst – AWS,Data Analyst,,Remote,Revvity,Remote,,,,,,,,"['VBA', 'AWS', 'Python', 'SQL']"
job_22c331fd6902842c,IT Business Analyst,Business Analyst,,,"Jefferies & Company, Inc.","New York, NY 10162 (Upper East Side area)+1 ubicación",New York,NY,"$85,000 - $95,000 por año",año,85000.0,95000.0,90000.0,"['PowerPoint', 'Word', 'Office', 'Access', 'Excel', 'SQL']"
job_98df26dc466a7a1e,"Sales Manager, Business Intelligence, Google Cloud",Business Intelligence,Lead,,Google,"New York, NY (Chelsea area)",New York,NY,,,,,,"['Google Cloud', 'Looker']"
job_aeea7a2985caf7c9,"Senior Analyst, Business Intelligence Delivery",Business Intelligence,Senior,,AIG,"Charlotte, NC",Charlotte,NC,,,,,,"['Bachelor', 'Tableau', 'Office', 'Python', 'VBA', 'Power BI', 'R', 'SQL']"
job_57b2f88d4bedd055,"Associate Specialist, Meter Operations (Hybrid)",Others,,Hybrid,EVERSOURCE,"Berlin, CT",Berlin,CT,"$60,000 - $80,000 por año",año,60000.0,80000.0,70000.0,"['Bachelor', 'Excel']"
job_09f983f2905295c8,Business Analyst,Business Analyst,,,Maganti IT Resources,"Waterbury, CT 06702 (Central Business District area)",Waterbury,CT,,,,,,[]
job_fabc4d9e3393b2aa,Financial Operations Analyst,Financial Analyst,,,The Cigna Group,"St. Louis, MO 63110 (Botanical Heights area)+1 ubicación",St. Louis,MO,,,,,,"['Excel', 'Bachelor', 'Access']"
job_36b3b4e1045a3e8e,Software Support Operations Analyst,Data Analyst,,Remote,Eastman,"St. Louis, MO 63141",St. Louis,MO,,,,,,"['PowerPoint', 'Bachelor', 'Office', 'English', 'Power BI']"
job_afb4bf303e91df75,Data Literacy Coordinator (Business Process Analyst 2) 20068093,Business Analyst,,Hybrid,State of Ohio Jobs,"Columbus, OH 43215 (Downtown area)+1 ubicación",Columbus,OH,$36.99 - $54.41 por hora,hora,68061.6,100114.4,84088.0,"['Cognos', 'Tableau', 'Python', 'R', 'SQL']"
job_74443648f50b2af7,CLO Operations Analyst,Data Analyst,,,Man Group,"New York, NY",New York,NY,"$90,000 - $110,000 por año",año,90000.0,110000.0,100000.0,['Office']
job_26f0212d52245e67,FINANCIAL DATA SPECIALIST II,Financial Analyst,,,The State of New Hampshire,"Concord, NH 03301",Concord,NH,"$64,682 - $92,898 por año",año,64682.0,92898.0,78790.0,"['Bachelor', 'ERP', 'Access', 'Master', 'SQL']"
job_185ae9db34174087,Sr. QA IT Business Systems Analyst,Business Analyst,Senior,,Medtronic,"Mansfield, MA 02048",Mansfield,MA,,,,,,"['AWS', 'Google Cloud', 'Jira', 'Agile', 'Azure', 'Artificial Intelligence', 'Power BI', 'SSIS', 'Master']"
job_4abcc0db8f5eb339,Business Systems Analyst II,Business Analyst,,Hybrid,Lower Colorado River Authority,"Austin, TX 78744 (Southeast area)",Austin,TX,,,,,,"['Jira', 'Tableau', 'Oracle', 'Power BI', 'SQL']"
job_880b6e3cb86bb331,"Manager, Technical Business Systems Analyst",Business Analyst,Lead,Remote,CapTech Consulting,"Denver, CO+7 ubicaciones",Denver,CO,"$110,000 - $130,000 por año",año,110000.0,130000.0,120000.0,"['Bachelor', 'Office', 'SQL', 'Agile']"
job_e8246ee8d8f05901,Healthcare Business Development Insights and Planning Analyst III,Financial Analyst,,,CareSource,"Dayton, OH 45402 (Old Dayton View area)",Dayton,OH,"$66,700 - $106,700 por año",año,66700.0,106700.0,86700.0,"['PowerPoint', 'Bachelor', 'Office']"
job_cb296bc9e0c977d0,Business Development Analyst – E-Marketing,Business Analyst,,Hybrid,Latham & Watkins LLP,"Los Angeles, CA+1 ubicación",Los Angeles,CA,"$70,000 - $85,000 por año",año,70000.0,85000.0,77500.0,"['PowerPoint', 'Word', 'Office', 'Salesforce', 'Excel']"
job_26c5dc776f698e00,Business Analyst 5-Ops,Business Analyst,,Remote,Oracle,"Kansas City, MO+1 ubicación",Kansas City,MO,,,,,,"['Bachelor', 'Oracle']"
job_8b14edcc50ce27f8,"Associate Operations Correspondence Analyst, DentaQuest (remote)",Data Analyst,,Remote,DentaQuest,"Wellesley Hills, MA 02481",Wellesley Hills,MA,,,,,,"['Word', 'Office', 'Excel', 'English']"
job_eaecf6736a47ba78,Business Intelligence Manager,Business Intelligence,Lead,Hybrid,HealthPoint,"Renton, WA 98057",Renton,WA,"$110,480 - $184,500 por año",año,110480.0,184500.0,147490.0,"['Bachelor', 'Office', 'Access', '.NET', 'Excel', 'SQL']"
job_77a3049aff2ae518,IT PROFESSIONAL - BUSINESS ANALYSIS,Business Analyst,,,"City of Houston, TX","Houston, TX 77002 (Downtown area)",Houston,TX,"$64,558 - $85,478 por año",año,64558.0,85478.0,75018.0,"['Master', 'ERP', 'Bachelor']"
job_cc724cbef529aad9,Senior Business Systems Specialist (Data Transformation and Analytics),Business Analyst,Senior,,"The Travelers Companies, Inc.","Hartford, CT",Hartford,CT,"$66,200 - $109,200 por año",año,66200.0,109200.0,87700.0,"['Bachelor', 'SQL']"
job_6a98b427283c1f2d,Business Mgmt Analyst II (US),Business Analyst,,,TD Bank,"Falmouth, ME 04105+1 ubicación",Falmouth,ME,,,,,,[]
job_03759b8845665eef,Senior Business Process Specialist - Finance,Business Analyst,Senior,Remote,Pennsylvania Turnpike Commission,"King of Prussia, PA 19406",King of Prussia,PA,"$76,336 - $114,504 por año",año,76336.0,114504.0,95420.0,['Bachelor']
job_b8b3c0c1de161bb6,NPI - Business Systems Analyst US Remote,Business Analyst,,Remote,Motorola Solutions,Illinois+3 ubicaciones,,IL,,,,,,"['Bachelor', 'Oracle']"
job_a44e8edc8661f762,Pharmacy Support Business Analyst,Business Analyst,,,Novant Health,"Winston-Salem, NC 27103",Winston-Salem,NC,,,,,,"['Excel', 'Bachelor', 'Access', 'SQL']"
job_1acacb365336229c,Data Analyst /Operations Research,Data Analyst,,,Amentum,"Macdill AFB, FL",Macdill AFB,FL,,,,,,"['Bachelor', 'Word', 'Office', 'Python', 'Access', 'VBA', 'R', 'Excel']"
job_ac7d9d3bc9fe3c36,Sourcing Operations Analyst Corporate Services,Data Analyst,,,General Mills,"Minneapolis, MN 55426",Minneapolis,MN,,,,,,"['SAP', 'Bachelor', 'Tableau']"
job_ab621152b7d3aa46,Store Operations Expense Analyst,Data Analyst,,Hybrid,Burlington Stores,"Burlington, NJ 08016",Burlington,NJ,"$50,000 - $68,000 por año",año,50000.0,68000.0,59000.0,"['PowerPoint', 'Office', 'Excel']"
job_9e026d49ad15a79c,Senior Business Analyst - Institute for Public Health,Business Analyst,Senior,,University Health,"San Antonio, TX",San Antonio,TX,,,,,,"['Master', 'Bachelor', 'Excel']"
job_2ecc5169d8ed9a3c,"Business Analyst - Wage + Pay Digital Solutions Team (Seattle, WA)",Business Analyst,,Hybrid,Lululemon,"Seattle, WA",Seattle,WA,"$75,100 - $98,600 por año",año,75100.0,98600.0,86850.0,"['PowerPoint', 'Excel', 'Jira']"
job_26acf9764a63ae0b,Business Systems Analyst - Engineering,Business Analyst,,,Great Dane,"Savannah, GA 31407+1 ubicación",Savannah,GA,,,,,,"['ERP', 'Bachelor', 'Office']"
job_543167c46565d55f,Business Intelligence Reporting Analyst,Business Intelligence,,,Milwaukee County Transit System,"Milwaukee, WI 53205 (Triangle area)",Milwaukee,WI,"$70,262 - $82,558 por año",año,70262.0,82558.0,76410.0,"['PowerPoint', 'Bachelor', 'Word', 'Tableau', 'Oracle', 'Power BI', 'Excel']"
job_a6ac7fa11e2471ed,"Business Operations Analyst / Analyst, Senior | Environmental Support",Business Analyst,Senior,,APS,"Phoenix, AZ 85004 (Central City area)",Phoenix,AZ,,,,,,"['Word', 'Excel', 'Power BI']"
job_64d9fde08aad9aca,Business Applications Analyst III,Business Analyst,,,Simmons Bank,"Little Rock, AR",Little Rock,AR,,,,,,['Office']
job_e5ea163799815a8c,Lead Business Systems Analyst,Business Analyst,Lead,,AM Logic Corporation,"Edison, NJ 08820",Edison,NJ,,,,,,"['Master', 'SAP', 'Bachelor']"
job_925aad835643a092,Business Process Analyst,Business Analyst,,,Peraton,"Annapolis Junction, MD 20701",Annapolis Junction,MD,"$146,000 - $234,000 por año",año,146000.0,234000.0,190000.0,"['Bachelor', 'Oracle']"
job_fc2edfc0d983db8d,PRA Division Order Support Analyst,Data Analyst,,Hybrid,ConocoPhillips,"Bartlesville, OK",Bartlesville,OK,,,,,,"['PowerPoint', 'Bachelor', 'Word', 'SAP', 'Power BI', 'R', 'Excel']"
job_ade494d05accfc9d,SAP Functional Business Analyst,Business Analyst,,Remote,Los Angeles Community College District,"Los Angeles, CA 90017 (Downtown area)",Los Angeles,CA,"$102,539 - $127,028 por año",año,102539.0,127028.0,114783.5,['SAP']
job_8f5e7b071233c2e3,Fleet Business Analyst I,Business Analyst,,,"Brasfield & Gorrie, LLC","Birmingham, AL 35210+1 ubicación",Birmingham,AL,,,,,,"['Bachelor', 'Excel', 'SQL', 'Oracle']"
job_050230a418463f1d,Marketing-Business System Analyst,Business Analyst,,,"JPMorgan Chase Bank, N.A.","Wilmington, DE",Wilmington,DE,,,,,,"['Jira', 'Agile', 'HTML', 'Tableau', 'CSS', 'Salesforce']"
job_c07bb755d87a2780,Business Analyst,Business Analyst,,,Colsh Consultants,"Melbourne, FL+12 ubicaciones",Melbourne,FL,,,,,,[]
job_44fbdbf809f8a76f,Operations Systems Analyst II,Data Analyst,,,DHL,"Manchester, PA 17345+2 ubicaciones",Manchester,PA,,,,,,"['Bachelor', 'VBA', 'SQL']"
job_5b358d9a1075517c,"Lead Business Systems Analyst (Charlotte, NC (Hybrid) Or Remote)",Business Analyst,Lead,Remote,Brighthouse Financial,"Charlotte, NC 28277 (Piper Glen Estates area)",Charlotte,NC,,,,,,['SAP']
job_229bbb5588794b09,IT Business Analyst,Business Analyst,,Remote,Providencia Group,"Ashburn, VA",Ashburn,VA,,,,,,"['Bachelor', 'PowerPoint', 'Agile', 'Word', 'Azure']"
job_7581a84d24f0f36f,"Business Analyst, Accounting & Finance Applications (Fully Remote)",Business Analyst,,Remote,Tanger Management LLC,"Greensboro, NC",Greensboro,NC,,,,,,"['Bachelor', 'Access', 'SQL']"
job_4653b9222c8f8db4,Customer Service Business Analyst,Business Analyst,,Hybrid,EO of HHS PayRoll/Gen Admin,"Quincy, MA 02171 (North Quincy area)",Quincy,MA,"$68,017 - $98,517 por año",año,68017.0,98517.0,83267.0,"['Word', 'PowerPoint', 'Bachelor', 'Office']"
job_3efd6df1dbe5add8,Remote MS Application System Analyst IV Promoting Interoperability MIPS,Data Analyst,,Remote,University of Maryland Medical System,"Linthicum, MD+6 ubicaciones",Linthicum,MD,,,,,,"['Master', 'Bachelor']"
job_5d21810e5297a74c,Workforce Operations Analyst,Data Analyst,,,United Way of Connecticut Inc,"Rocky Hill, CT 06067",Rocky Hill,CT,,,,,,['Bachelor']
job_26162b8345484eb8,Business Analyst - Healthcare Consulting,Business Analyst,,,Cognizant Technology Solutions,"Dallas, TX 75201",Dallas,TX,,,,,,"['Master', 'MBA', 'Agile']"
job_e87e9c66b88c662d,Operations Quality Analyst,Data Analyst,,,AmeriHealth Caritas,"Newtown Square, PA 19073",Newtown Square,PA,,,,,,"['Word', 'Bachelor', 'Excel']"
job_85b5fd8bc9aa7da8,"Trade Capture Senior Business Analyst, AVP-Hybrid",Business Analyst,Senior,Hybrid,Citi,"New York, NY+13 ubicaciones",New York,NY,"$95,640 - $143,460 por año",año,95640.0,143460.0,119550.0,"['Bachelor', 'Access', 'Office']"
job_14c816a8a007cab8,Data Analytics and Business Intelligence Developer,Business Intelligence,,,University of Colorado,"Aurora, CO",Aurora,CO,"$72,084 - $91,691 por año",año,72084.0,91691.0,81887.5,"['R', 'Python', 'SQL', 'Power BI']"
job_0b1df27e586ead85,"Senior Business & Quality Assurance Analyst (Quality Assurance, Senior Analyst)",Business Analyst,Senior,,The MIL Corporation,"Charleston, SC",Charleston,SC,"$62,969 - $94,453 por año",año,62969.0,94453.0,78711.0,"['PowerPoint', 'Word', 'Office', 'Excel', 'SQL']"
job_5fd38d926d4ac02f,Technical Operations Specialist,Others,,Remote,Autofi,Remote,,,"$80,000 - $105,000 por año",año,80000.0,105000.0,92500.0,"['Jira', 'HTML', 'Office', 'CSS', 'Salesforce']"
job_3cae4b853686303e,HR Business Process Analyst,Business Analyst,,,Diligent Solutions,United States+1 ubicación,,,,,,,,['Bachelor']
job_97274b900275ee4d,Contract Operations Analyst,Data Analyst,,Remote,SailPoint,Remote,,,,,,,,"['Bachelor', 'PowerPoint', 'Word', 'Office', 'Artificial Intelligence', 'Salesforce', 'Excel']"
job_869967a166d44d63,Business Operations Analyst,Business Analyst,,,The Ohio State University,"Columbus, OH 43210 (The Ohio State University area)+3 ubicaciones",Columbus,OH,"$49,800 - $66,400 por año",año,49800.0,66400.0,58100.0,"['Word', 'PowerPoint', 'Bachelor', 'Office']"
job_190626c0ee30a651,eProcurement Systems Administrator (Formerly IT Business Systems Analyst I),Business Analyst,,,North Carolina A&T State University,"Greensboro, NC 27411",Greensboro,NC,,,,,,"['ERP', 'Office']"
job_1e6ec2cf7ad08c36,Sales Support Analyst,Data Analyst,,Remote,Return,Remote,,,$25 - $30 por hora,hora,46000.0,55200.0,50600.0,['Salesforce']
job_6ef2addf42de95ac,Business Solution Analyst Contractor - Product Owner (remote),Business Analyst,,Remote,Deloitte Services LP,United States+41 ubicaciones,,,,,,,,['PowerPoint']
job_9b2d103d5eb94167,Business Systems Analyst - Systems Service Center,Business Analyst,,,Citizens Bank,"Corvallis, OR 97333",Corvallis,OR,$25 por hora,hora,46000.0,46000.0,46000.0,"['Bachelor', 'Word', 'Office', '.NET', 'Excel', 'SQL']"
job_c85d46f19e642eed,Product Sales and Support Analyst,Data Analyst,,,Comcast,"Manchester, NH",Manchester,NH,,,,,,['Bachelor']
job_61b28ab7cb90bf28,Business Analyst,Business Analyst,,,WakeMed,"Raleigh, NC+1 ubicación",Raleigh,NC,,,,,,"['Master', 'Bachelor']"
job_98359a41b7cc83a0,Operations Research Analyst,Data Analyst,,,IT Ideology,"Cranbury, NJ 08512",Cranbury,NJ,,,,,,"['Bachelor', 'MBA']"
job_36e477dc328f6824,THC - Business Analyst (Information Technology Business Analyst II) 23-81,Business Analyst,,Remote,TEXAS HISTORICAL COMMISSION,"Austin, TX 78701 (Downtown area)",Austin,TX,"$6,500 - $7,100 por mes",mes,78000.0,85200.0,81600.0,"['Office', 'Excel']"
job_e7b2d59a4e543f85,Business Analyst/Developer,Business Analyst,,,Agama Solutions,United States,,,,,,,,"['Master', 'Salesforce']"
job_15d84f1dce2b8613,Corporate Real Estate Data Analyst,Data Analyst,,Remote,CBRE,Remote,,,"$75,000 por año",año,75000.0,75000.0,75000.0,"['SSRS', 'Tableau', 'SQL', 'Power BI']"
job_46278a155511c081,Business Applications Specialist -- Business Intelligence & Data Analytics -- Northgate-400 Associat,Business Intelligence,,,CAMC Health System,"Charleston, WV 25311 (Oakridge/Greenbrier area)+1 ubicación",Charleston,WV,,,,,,"['Master', 'Bachelor']"
job_e592fd66d23d238c,"Senior Analyst, Business Information Systems",Business Analyst,Senior,,Comcast,"Philadelphia, PA 19103",Philadelphia,PA,,,,,,['Bachelor']
job_799ada04d7debab9,"Specialist, Business Analysis",Business Analyst,,,BNY Mellon,"Lake Mary, FL+7 ubicaciones",Lake Mary,FL,,,,,,['Bachelor']
job_14b69d4169594c82,Facilities Operations Analyst - Facilities Management - Georgetown University,Data Analyst,,Hybrid,Georgetown University,"Washington, DC 20007 (Georgetown area)+1 ubicación",Washington,DC,,,,,,"['Bachelor', 'Office']"
job_2767fedb6462a8d5,Staff - IT Business Analyst,Business Analyst,,,EisnerAmper Gulf Coast,"Metairie, LA+4 ubicaciones",Metairie,LA,,,,,,"['Bachelor', 'Agile']"
job_db7e6a35cb512537,"Business Operations Analyst / Analyst, Senior | Environmental Support",Business Analyst,Senior,,Arizona Public Service,"Phoenix, AZ 85004 (Central City area)",Phoenix,AZ,,,,,,"['Word', 'Excel', 'Power BI']"
job_8556d3a310b0e8db,Lead Data Business Analyst,Business Analyst,Lead,,LPL Financial,South Carolina,,SC,"$106,720 - $160,080 por año",año,106720.0,160080.0,133400.0,"['Office', 'SQL', 'Agile']"
job_90af28de8afa20f7,Business Systems Analyst,Business Analyst,,Remote,Peraton,United States+1 ubicación,,,"$51,000 - $82,000 por año",año,51000.0,82000.0,66500.0,"['Bachelor', 'Jira', 'Agile', 'Word', 'Office', 'Excel']"
job_e9887c8bbd0d2a2c,Sr Business Analyst,Business Analyst,Senior,,Mecklenburg County,"Mecklenburg County, NC",Mecklenburg County,NC,"$76,760 - $115,140 por año",año,76760.0,115140.0,95950.0,"['Bachelor', 'Oracle', 'Access', 'Excel', 'SQL']"
job_cd697f695498cf6e,Senior Business Analyst,Business Analyst,Senior,Remote,Insurity,Remote,,,"$70,000 - $137,000 por año",año,70000.0,137000.0,103500.0,"['PowerPoint', 'Bachelor', 'Word', 'Excel', 'SQL']"
job_d17e31231009d128,Business Process and Data Optimization Specialist,Business Analyst,,Remote,Valvoline,"Lexington, KY 40509",Lexington,KY,,,,,,"['Bachelor', 'SAP', 'MBA', 'Power BI', 'SAP Analytics Cloud', 'SQL']"
job_4bf14f2a83d55812,Sr. Business Systems Analysts (Job Code SBSA),Business Analyst,Senior,,Renee Systems,"Brecksville, OH 44141",Brecksville,OH,,,,,,[]
job_b5e19f1faecb559f,Financial Analyst (Business Valuation Specialist) (Direct Hire),Financial Analyst,,,US Internal Revenue Service,"Phoenix, AZ",Phoenix,AZ,"$98,496 - $158,432 por año",año,98496.0,158432.0,128464.0,"['HTML', 'Bachelor', 'English']"
job_732e9e642d472f45,Site Control Specialist (Land Analyst),Data Analyst,,Remote,Ormat Technologies,Remote,,,,,,,,"['Bachelor', 'Office']"
job_1f47f848e07b5d6b,Energy Business Analyst I - EV Charging,Business Analyst,,Remote,American Honda Motor Co,California+3 ubicaciones,,CA,"$57,000 - $86,000 por año",año,57000.0,86000.0,71500.0,"['Bachelor', 'Office']"
job_21844977ee2ca77b,Business Process Analyst,Business Analyst,,,Southern Glazer’s Wine and Spirits,"Miramar, FL 33027",Miramar,FL,,,,,,"['Bachelor', 'Office']"
job_be8aed054203004b,Business Systems Analyst II,Business Analyst,,,Education Service Center Region XIII,"Austin, TX 78723 (Pecan Springs Springdale area)",Austin,TX,"$77,498 por año",año,77498.0,77498.0,77498.0,['Bachelor']
job_4e61d050d0e067bb,"Sr. Business Systems Analyst, Incentives",Business Analyst,Senior,,"Kia America, Inc.","Irvine, CA 92606+1 ubicación",Irvine,CA,"$89,200 - $120,316 por año",año,89200.0,120316.0,104758.0,"['SAP', 'ERP', 'Bachelor']"
job_4c151b0cf88aa439,Business Systems Analyst,Business Analyst,,,HCEW MANAGEMENT SERVICES LLC,"Industry, CA 91748",Industry,CA,"$110,000 por año",año,110000.0,110000.0,110000.0,"['Power Apps', 'Bachelor', 'D3', 'Office', 'ERP', '.NET', 'Power BI', 'C#', 'SQL']"
job_2da987b98174c421,Business Systems Analyst,Business Analyst,,,San Carlos Apache Healthcare Corporation,"Peridot, AZ 85542",Peridot,AZ,,,,,,['Bachelor']
job_b918a984bdfa59f0,IT Business Systems Analyst,Business Analyst,,,CO-ALLIANCE COOPERATIVE INC,"Indianapolis, IN 46214 (Chapel Hill-Ben Davis area)",Indianapolis,IN,,,,,,"['Bachelor', 'Tableau', 'Office', 'SSRS', 'SQL']"
job_05c88fafa49a050b,Business Systems Analyst,Business Analyst,,Hybrid,Tokio Marine HCC,"Kennesaw, GA 30144",Kennesaw,GA,,,,,,"['PowerPoint', 'Word', 'Office', 'Access', 'Excel']"
job_c6ac43d4de421b49,Business Analyst - IT,Business Analyst,,,United Airlines,"Chicago, IL",Chicago,IL,,,,,,"['Bachelor', 'Access']"
job_997d70ce57552eab,Managed Services - Business Plan Development Analyst,Business Analyst,,Remote,PRICE WATERHOUSE COOPERS,Remote+1 ubicación,,,,,,,,"['Bachelor', 'CSS']"
job_0d3d442b1718e01c,Business Analyst - Product Design and Development,Business Analyst,,Remote,CareCentrix,Remote,,,"$60,000 - $85,000 por año",año,60000.0,85000.0,72500.0,"['PowerPoint', 'Bachelor', 'Excel']"
job_b9a400f20dda0fbe,Sr Business Analyst - Remote,Business Analyst,Senior,Remote,UnitedHealth Group,"Eden Prairie, MN 55344+2 ubicaciones",Eden Prairie,MN,"$85,000 - $167,300 por año",año,85000.0,167300.0,126150.0,['Bachelor']
